time,value
2025-08-08T05:13:00.984476769Z,527.4080200195312
2025-08-08T05:13:06.105705266Z,143.6840057373047
2025-08-08T05:13:11.013823155Z,773.5170288085938
2025-08-08T05:13:18.406464106Z,759.8319702148438
2025-08-08T05:13:21.184462849Z,19.430999755859375
2025-08-08T05:13:26.178801303Z,772.2760009765625
2025-08-08T05:13:31.321955957Z,455.0220031738281
2025-08-08T05:13:36.53393966Z,780.2830200195312
2025-08-08T05:13:41.432780687Z,793.9169921875
2025-08-08T05:13:46.443732421Z,258.3320007324219
2025-08-08T05:13:51.460652745Z,748.8839721679688
2025-08-08T05:13:56.582855081Z,771.375
2025-08-08T05:14:01.600897449Z,488.75
2025-08-08T05:14:06.718712556Z,775.9650268554688
2025-08-08T05:14:11.752722714Z,31.364999771118164
2025-08-08T05:14:16.867788046Z,775.2509765625
2025-08-08T05:14:21.883735594Z,866.0650024414062
2025-08-08T05:14:27.008760928Z,829.5830078125
2025-08-08T05:14:32.011737018Z,867.458984375
2025-08-08T05:14:37.131675272Z,816.9349975585938
2025-08-08T05:14:42.15165447Z,774.6900024414062
2025-08-08T05:14:47.273806562Z,780.010986328125
2025-08-08T05:14:52.294657009Z,775.1829833984375
2025-08-08T05:14:57.417649018Z,773.0070190429688
2025-08-08T05:15:02.424748098Z,469.7439880371094
2025-08-08T05:15:07.547820864Z,772.3270263671875
2025-08-08T05:15:12.56255697Z,775.8800048828125
2025-08-08T05:15:17.68352878Z,773.958984375
2025-08-08T05:15:22.818805912Z,776.0330200195312
2025-08-08T05:15:27.832659929Z,773.7039794921875
2025-08-08T05:15:32.83877274Z,465.6470031738281
2025-08-08T05:15:37.958603476Z,771.2730102539062
2025-08-08T05:15:42.9756252Z,774.8599853515625
2025-08-08T05:15:48.114936945Z,771.7319946289062
2025-08-08T05:15:53.215602389Z,774.60498046875
2025-08-08T05:15:58.24574052Z,771.9190063476562
2025-08-08T05:16:03.256738909Z,471.4440002441406
2025-08-08T05:16:08.372828682Z,772.3610229492188
2025-08-08T05:16:13.502683352Z,773.8740234375
2025-08-08T05:16:18.516682615Z,771.7830200195312
2025-08-08T05:16:23.627692294Z,777.4949951171875
2025-08-08T05:16:28.654554528Z,857.0380249023438
2025-08-08T05:16:33.766632355Z,449.0719909667969
2025-08-08T05:16:38.784788406Z,750.3460083007812
2025-08-08T05:16:43.801905424Z,93.4489974975586
2025-08-08T05:16:48.920817722Z,771.4089965820312
2025-08-08T05:16:53.939087309Z,813.5009765625
2025-08-08T05:16:59.068940313Z,771.2730102539062
2025-08-08T05:17:04.179651373Z,30.940000534057617
2025-08-08T05:17:09.095496897Z,777.2059936523438
2025-08-08T05:17:14.213437888Z,772.0549926757812
2025-08-08T05:17:19.231840718Z,773.448974609375
2025-08-08T05:17:24.353036476Z,770.72900390625
2025-08-08T05:17:29.48951037Z,858.3300170898438
2025-08-08T05:17:34.491846047Z,478.3630065917969
2025-08-08T05:17:39.632484827Z,773.2449951171875
2025-08-08T05:17:44.666415889Z,810.6619873046875
2025-08-08T05:17:49.762481484Z,775.2509765625
2025-08-08T05:17:54.778733489Z,776.5599975585938
2025-08-08T05:17:59.916704439Z,817.5980224609375
2025-08-08T05:18:04.906517613Z,559.1300048828125
2025-08-08T05:18:10.034466327Z,770.0830078125
2025-08-08T05:18:15.046443994Z,799.1019897460938
2025-08-08T05:18:20.162826363Z,771.4600219726562
2025-08-08T05:18:25.178732777Z,777.6649780273438
2025-08-08T05:18:30.299702281Z,773.8060302734375
2025-08-08T05:18:35.315696577Z,466.4800109863281
2025-08-08T05:18:40.436765968Z,772.0040283203125
2025-08-08T05:18:45.557619377Z,802.5189819335938
2025-08-08T05:18:50.572748289Z,792.030029296875
2025-08-08T05:18:55.591864495Z,780.7249755859375
2025-08-08T05:19:00.710821152Z,782.968994140625
2025-08-08T05:19:05.732819962Z,468.2309875488281
2025-08-08T05:19:10.856753325Z,784.0570068359375
2025-08-08T05:19:15.86571105Z,773.9420166015625
2025-08-08T05:19:20.984704923Z,773.9760131835938
2025-08-08T05:19:26.002654513Z,791.4349975585938
2025-08-08T05:19:31.126833891Z,771.6300048828125
2025-08-08T05:19:36.146726292Z,504.6960144042969
2025-08-08T05:19:41.26499579Z,769.9810180664062
2025-08-08T05:19:46.277580605Z,797.2150268554688
2025-08-08T05:19:51.396546285Z,771.697998046875
2025-08-08T05:19:56.518908995Z,775.947998046875
2025-08-08T05:20:01.538630957Z,771.0349731445312
2025-08-08T05:20:06.554768232Z,448.9020080566406
2025-08-08T05:20:11.675747262Z,772.4119873046875
2025-08-08T05:20:16.693713922Z,36.209999084472656
2025-08-08T05:20:21.709877365Z,35.4109992980957
2025-08-08T05:20:26.828767785Z,774.60498046875
2025-08-08T05:20:31.87770654Z,779.875
2025-08-08T05:20:36.965771748Z,474.5719909667969
2025-08-08T05:20:41.989819781Z,750.7880249023438
2025-08-08T05:20:47.017638549Z,36.46500015258789
2025-08-08T05:20:52.132907784Z,821.72900390625
2025-08-08T05:20:57.146673448Z,773.822998046875
2025-08-08T05:21:02.290131249Z,772.6500244140625
2025-08-08T05:21:07.3943421Z,18.750999450683594
2025-08-08T05:21:12.521876833Z,773.635986328125
2025-08-08T05:21:17.41724355Z,4.046000003814697
2025-08-08T05:21:22.436931271Z,4.4710001945495605
2025-08-08T05:21:27.451785842Z,808.3159790039062
2025-08-08T05:21:32.474760654Z,5.184999942779541
2025-08-08T05:21:37.601063271Z,20.56999969482422
2025-08-08T05:21:42.63396545Z,9.826000213623047
2025-08-08T05:21:47.641883585Z,15.402000427246094
2025-08-08T05:21:52.661562189Z,17.458999633789062
2025-08-08T05:21:57.69171974Z,15.741999626159668
2025-08-08T05:22:07.813813215Z,12.715999603271484
2025-08-08T05:22:12.723695274Z,13.753000259399414
2025-08-08T05:22:17.837808008Z,43.417999267578125
2025-08-08T05:22:22.963777631Z,27.812000274658203
2025-08-08T05:22:27.892636292Z,23.30699920654297
2025-08-08T05:22:33.006698514Z,31.143999099731445
2025-08-08T05:22:37.906751292Z,33.45600128173828
2025-08-08T05:22:42.92189092Z,30.44700050354004
2025-08-08T05:22:47.963787321Z,51.68000030517578
2025-08-08T05:22:53.073686878Z,47.566001892089844
2025-08-08T05:22:58.314266961Z,49.01100158691406
2025-08-08T05:23:03.003848733Z,5.525000095367432
2025-08-08T05:23:08.14069797Z,494.83599853515625
2025-08-08T05:23:13.163703984Z,26.724000930786133
2025-08-08T05:23:18.376821727Z,46.52899932861328
2025-08-08T05:23:23.295764237Z,770.406005859375
2025-08-08T05:23:28.654646024Z,796.1610107421875
2025-08-08T05:23:33.425771221Z,35.17300033569336
2025-08-08T05:23:38.545551901Z,475.3370056152344
2025-08-08T05:23:43.581084348Z,772.2589721679688
2025-08-08T05:23:48.79569311Z,775.4210205078125
2025-08-08T05:23:53.915997437Z,772.1740112304688
2025-08-08T05:23:58.73293328Z,31.722000122070312
2025-08-08T05:24:03.847700901Z,835.8389892578125
2025-08-08T05:24:08.957793053Z,463.89599609375
2025-08-08T05:24:13.85777095Z,905.0460205078125
2025-08-08T05:24:18.996430979Z,27.930999755859375
2025-08-08T05:24:24.005832644Z,775.3870239257812
2025-08-08T05:24:29.256213853Z,22.253000259399414
2025-08-08T05:24:34.265785556Z,21.844999313354492
2025-08-08T05:24:39.255763931Z,22.236000061035156
2025-08-08T05:24:44.067934265Z,22.270000457763672
2025-08-08T05:24:49.195853409Z,22.371999740600586
2025-08-08T05:24:54.307827261Z,23.57900047302246
2025-08-08T05:24:59.228487796Z,23.375
2025-08-08T05:25:04.2557955Z,776.8319702148438
2025-08-08T05:25:09.375655724Z,36.39699935913086
2025-08-08T05:25:14.495546196Z,26.860000610351562
2025-08-08T05:25:19.61631519Z,776.7639770507812
2025-08-08T05:25:24.732782845Z,793.7639770507812
2025-08-08T05:25:29.547794353Z,774.4860229492188
2025-08-08T05:25:34.673935852Z,804.0150146484375
2025-08-08T05:25:39.795979321Z,470.7980041503906
2025-08-08T05:25:44.695667209Z,781.3369750976562
2025-08-08T05:25:49.925737641Z,11.628000259399414
2025-08-08T05:25:54.843394208Z,6.816999912261963
2025-08-08T05:26:00.059738384Z,18.666000366210938
2025-08-08T05:26:04.773707787Z,36.56700134277344
2025-08-08T05:26:09.895669275Z,478.2099914550781
2025-08-08T05:26:14.907259942Z,24.93899917602539
2025-08-08T05:26:20.135733282Z,26.214000701904297
2025-08-08T05:26:25.041947051Z,780.656982421875
2025-08-08T05:26:30.265829561Z,771.9190063476562
2025-08-08T05:26:35.200028694Z,776.8489990234375
2025-08-08T05:26:40.198151745Z,467.0069885253906
2025-08-08T05:26:45.425648399Z,934.3880004882812
2025-08-08T05:26:50.460905537Z,772.3099975585938
2025-08-08T05:26:55.675665673Z,774.6220092773438
2025-08-08T05:27:00.703643262Z,770.3889770507812
2025-08-08T05:27:05.606933531Z,767.822021484375
2025-08-08T05:27:10.639801694Z,471.9880065917969
2025-08-08T05:27:15.835769688Z,751.4000244140625
2025-08-08T05:27:20.757781758Z,802.655029296875
2025-08-08T05:27:26.086176016Z,36.720001220703125
2025-08-08T05:27:31.197655507Z,35.49599838256836
2025-08-08T05:27:35.915764935Z,35.428001403808594
2025-08-08T05:27:41.025837544Z,34.577999114990234
2025-08-08T05:27:46.375622772Z,35.257999420166016
2025-08-08T05:27:50.975506138Z,34.83300018310547
2025-08-08T05:27:56.086010789Z,36.80500030517578
2025-08-08T05:28:01.195874321Z,771.7490234375
2025-08-08T05:28:06.221755425Z,772.5819702148438
2025-08-08T05:28:11.133804942Z,474.1470031738281
2025-08-08T05:28:16.255872131Z,781.2860107421875
2025-08-08T05:28:21.377938764Z,784.8560180664062
2025-08-08T05:28:26.500752548Z,770.1170043945312
2025-08-08T05:28:31.620671306Z,774.6220092773438
2025-08-08T05:28:36.735742871Z,125.62999725341797
2025-08-08T05:28:41.548729138Z,472.3280029296875
2025-08-08T05:28:46.763806965Z,858.4320068359375
2025-08-08T05:28:51.79375257Z,456.6709899902344
2025-08-08T05:28:56.921714748Z,772.02099609375
2025-08-08T05:29:01.94769403Z,771.6810302734375
2025-08-08T05:29:06.835586711Z,774.7239990234375
2025-08-08T05:29:12.265559138Z,463.60699462890625
2025-08-08T05:29:17.093783811Z,774.927978515625
2025-08-08T05:29:22.307223014Z,815.3709716796875
2025-08-08T05:29:27.225802721Z,826.8629760742188
2025-08-08T05:29:32.235587089Z,840.8200073242188
2025-08-08T05:29:37.255697255Z,774.7919921875
2025-08-08T05:29:42.685881186Z,459.7139892578125
2025-08-08T05:29:47.505488954Z,774.1799926757812
2025-08-08T05:29:52.625715691Z,772.47998046875
2025-08-08T05:29:57.745892823Z,796.6199951171875
2025-08-08T05:30:02.747744546Z,748.8330078125
2025-08-08T05:30:07.673737023Z,98.1240005493164
2025-08-08T05:30:12.785642798Z,509.71099853515625
2025-08-08T05:30:17.915742216Z,783.343017578125
2025-08-08T05:30:22.935824537Z,772.4630126953125
2025-08-08T05:30:28.156480972Z,787.4739990234375
2025-08-08T05:30:33.165643123Z,775.4210205078125
2025-08-08T05:30:38.296067357Z,773.4149780273438
2025-08-08T05:30:43.195675159Z,463.2669982910156
2025-08-08T05:30:48.332773366Z,779.875
2025-08-08T05:30:53.355542904Z,771.6640014648438
2025-08-08T05:30:58.557745511Z,773.0239868164062
2025-08-08T05:31:03.709747743Z,34.374000549316406
2025-08-08T05:31:08.788366634Z,779.6370239257812
2025-08-08T05:31:13.917735575Z,32.87799835205078
2025-08-08T05:31:18.517714874Z,33.472999572753906
2025-08-08T05:31:23.745679797Z,772.5989990234375
2025-08-08T05:31:29.08598524Z,34.66299819946289
2025-08-08T05:31:33.676623223Z,32.92900085449219
2025-08-08T05:31:38.79578954Z,847.8579711914062
2025-08-08T05:31:43.915829948Z,30.957000732421875
2025-08-08T05:31:48.945850391Z,848.4359741210938
2025-08-08T05:31:53.965762248Z,21.420000076293945
2025-08-08T05:31:58.975685261Z,21.86199951171875
2025-08-08T05:32:04.09955928Z,26.163000106811523
2025-08-08T05:32:09.216819447Z,27.030000686645508
2025-08-08T05:32:14.025705083Z,29.427000045776367
2025-08-08T05:32:19.153812682Z,788.2050170898438
2025-08-08T05:32:24.265859778Z,774.281982421875
2025-08-08T05:32:29.397815049Z,39.93299865722656
2025-08-08T05:32:34.326940452Z,822.833984375
2025-08-08T05:32:39.340702995Z,31.211999893188477
2025-08-08T05:32:44.345678698Z,33.37099838256836
2025-08-08T05:32:54.675549003Z,27.98200035095215
2025-08-08T05:32:59.505697672Z,38.79399871826172
2025-08-08T05:33:04.498052525Z,762.093017578125
2025-08-08T05:33:09.735641082Z,39.62699890136719
2025-08-08T05:33:15.046701447Z,27.336000442504883
2025-08-08T05:33:19.57407438Z,786.9299926757812
2025-08-08T05:33:24.685983867Z,20.315000534057617
2025-08-08T05:33:29.915615856Z,20.89299964904785
2025-08-08T05:33:35.015660258Z,21.334999084472656
2025-08-08T05:33:39.835656668Z,20.9950008392334
2025-08-08T05:33:44.957794921Z,25.36400032043457
2025-08-08T05:33:50.278912674Z,21.844999313354492
2025-08-08T05:33:54.788753384Z,23.23900032043457
2025-08-08T05:33:59.91420694Z,23.136999130249023
2025-08-08T05:34:04.825667542Z,23.459999084472656
2025-08-08T05:34:09.948388606Z,24.106000900268555
2025-08-08T05:34:14.9659186Z,22.81399917602539
2025-08-08T05:34:20.085954194Z,771.8170166015625
2025-08-08T05:34:25.205849491Z,19.533000946044922
2025-08-08T05:34:30.13387301Z,18.836000442504883
2025-08-08T05:34:35.149610142Z,902.6320190429688
2025-08-08T05:34:40.25643159Z,15.402000427246094
2025-08-08T05:34:45.380627957Z,469.91400146484375
2025-08-08T05:34:50.505862875Z,770.9500122070312
2025-08-08T05:34:55.616672852Z,794.7160034179688
2025-08-08T05:35:00.427546577Z,778.5830078125
2025-08-08T05:35:05.545939019Z,776.7639770507812
2025-08-08T05:35:10.565955118Z,773.22802734375
2025-08-08T05:35:15.777571198Z,505.90301513671875
2025-08-08T05:35:20.907711094Z,770.916015625
2025-08-08T05:35:25.732670674Z,56.185001373291016
2025-08-08T05:35:30.836741997Z,792.5910034179688
2025-08-08T05:35:35.966023245Z,861.9340209960938
2025-08-08T05:35:41.094970609Z,773.6019897460938
2025-08-08T05:35:46.213812948Z,496.89300537109375
2025-08-08T05:35:51.335847914Z,797.7080078125
2025-08-08T05:35:56.456141151Z,773.3300170898438
2025-08-08T05:36:01.362967272Z,774.0440063476562
2025-08-08T05:36:06.376827514Z,773.1090087890625
2025-08-08T05:36:11.50756827Z,846.6680297851562
2025-08-08T05:36:16.62601037Z,16.77899932861328
2025-08-08T05:36:21.737821195Z,768.739990234375
2025-08-08T05:36:26.866824611Z,801.6859741210938
2025-08-08T05:36:31.667633403Z,775.6079711914062
2025-08-08T05:36:36.795759324Z,795.1069946289062
2025-08-08T05:36:41.934043175Z,779.8579711914062
2025-08-08T05:36:47.035825367Z,472.0899963378906
2025-08-08T05:36:52.063788374Z,774.5369873046875
2025-08-08T05:36:57.276810141Z,809.3359985351562
2025-08-08T05:37:01.981769911Z,16.336999893188477
2025-08-08T05:37:07.220802786Z,16.86400032043457
2025-08-08T05:37:12.005581218Z,16.506999969482422
2025-08-08T05:37:17.665895866Z,16.948999404907227
2025-08-08T05:37:22.57785524Z,17.391000747680664
2025-08-08T05:37:27.267778883Z,16.591999053955078
2025-08-08T05:37:37.212916331Z,17.034000396728516
2025-08-08T05:37:47.997901235Z,17.458999633789062
2025-08-08T05:37:52.255760799Z,18.750999450683594
2025-08-08T05:37:57.372560914Z,774.7579956054688
2025-08-08T05:38:02.495946447Z,17.54400062561035
2025-08-08T05:38:07.615866317Z,18.393999099731445
2025-08-08T05:38:12.426849186Z,19.19300079345703
2025-08-08T05:38:17.53784397Z,18.326000213623047
2025-08-08T05:38:22.666688629Z,16.013999938964844
2025-08-08T05:38:27.7968092Z,15.130000114440918
2025-08-08T05:38:32.505954339Z,15.82699966430664
2025-08-08T05:38:37.743615044Z,15.402000427246094
2025-08-08T05:38:47.672835868Z,507.1610107421875
2025-08-08T05:38:52.775660928Z,753.5079956054688
2025-08-08T05:38:57.916704295Z,16.506999969482422
2025-08-08T05:39:03.020954191Z,8.194000244140625
2025-08-08T05:39:07.926685712Z,749.666015625
2025-08-08T05:39:12.955818918Z,773.635986328125
2025-08-08T05:39:18.065887569Z,455.3450012207031
2025-08-08T05:39:23.204668776Z,771.0349731445312
2025-08-08T05:39:28.31625877Z,817.5469970703125
2025-08-08T05:39:33.428145994Z,777.4439697265625
2025-08-08T05:39:38.565757772Z,774.3159790039062
2025-08-08T05:39:43.383960555Z,795.5999755859375
2025-08-08T05:39:48.476165685Z,508.4360046386719
2025-08-08T05:39:53.606165246Z,841.1939697265625
2025-08-08T05:39:58.616850476Z,775.1489868164062
2025-08-08T05:40:03.85672551Z,889.8140258789062
2025-08-08T05:40:08.972741507Z,782.18701171875
2025-08-08T05:40:13.785784368Z,773.31298828125
2025-08-08T05:40:18.895695794Z,550.2559814453125
2025-08-08T05:40:23.90538422Z,770.5590209960938
2025-08-08T05:40:29.035873845Z,780.4019775390625
2025-08-08T05:40:34.157039907Z,820.2329711914062
2025-08-08T05:40:39.283755542Z,774.3499755859375
2025-08-08T05:40:49.515782768Z,507.3479919433594
2025-08-08T05:40:54.326989421Z,770.0659790039062
2025-08-08T05:40:59.429920192Z,807.8740234375
2025-08-08T05:41:04.565767311Z,772.4970092773438
2025-08-08T05:41:09.58573476Z,776.0499877929688
2025-08-08T05:41:14.606715351Z,774.2139892578125
2025-08-08T05:41:19.926093737Z,607.56298828125
